State,Month,Price,Commodity
Karnataka,Jan-16,35.04,Milk
Kerala,Jan-16,38.33,Milk
Madhya Pradesh,Jan-16,38.86,Milk
Maharashtra,Jan-16,36.68,Milk
Meghalaya,Jan-16,60,Milk
Mizoram,Jan-16,65,Milk
Nagaland,Jan-16,50,Milk
Odisha,Jan-16,34,Milk
Puducherry,Jan-16,36,Milk
Punjab,Jan-16,42.56,Milk
Rajasthan,Jan-16,33.41,Milk
Tamil Nadu,Jan-16,36.01,Milk
Telangana,Jan-16,39.83,Milk
Tripura,Jan-16,40,Milk
Uttar Pradesh,Jan-16,45.26,Milk
Uttarakhand,Jan-16,38,Milk
West Bengal,Jan-16,34,Milk
Andaman and Nicobar,Feb-16,55,Milk
Andhra Pradesh,Feb-16,38.66,Milk
Assam,Feb-16,44,Milk
Bihar,Feb-16,36.98,Milk
Chandigarh,Feb-16,44,Milk
Chhattisgarh,Feb-16,38,Milk
Delhi,Feb-16,38,Milk
Goa,Feb-16,44,Milk
Gujarat,Feb-16,46.5,Milk
Haryana,Feb-16,45.5,Milk
Himachal Pradesh,Feb-16,32.62,Milk
Jammu and Kashmir,Feb-16,38,Milk
Jharkhand,Feb-16,38,Milk
Karnataka,Feb-16,35.4,Milk
Kerala,Feb-16,38.39,Milk
Madhya Pradesh,Feb-16,38.78,Milk
Maharashtra,Feb-16,36.51,Milk
Meghalaya,Feb-16,60,Milk
Mizoram,Feb-16,65,Milk
Nagaland,Feb-16,50,Milk
Odisha,Feb-16,34,Milk
Puducherry,Feb-16,36,Milk
Punjab,Feb-16,42.61,Milk
Rajasthan,Feb-16,34.37,Milk
Tamil Nadu,Feb-16,35.98,Milk
Telangana,Feb-16,39.83,Milk
Tripura,Feb-16,40,Milk
Uttar Pradesh,Feb-16,45.58,Milk
Uttarakhand,Feb-16,38,Milk
West Bengal,Feb-16,34,Milk
Andaman and Nicobar,Mar-16,55,Milk
Andhra Pradesh,Mar-16,39.41,Milk
Assam,Mar-16,44,Milk
Bihar,Mar-16,37.03,Milk
Chandigarh,Mar-16,44,Milk
Chhattisgarh,Mar-16,38,Milk
Delhi,Mar-16,38,Milk
Goa,Mar-16,44,Milk
Gujarat,Mar-16,46.5,Milk
Haryana,Mar-16,45.5,Milk
Himachal Pradesh,Mar-16,32.48,Milk
Jammu and Kashmir,Mar-16,37.3,Milk
Jharkhand,Mar-16,38,Milk
Karnataka,Mar-16,35.31,Milk
Kerala,Mar-16,38.15,Milk
Madhya Pradesh,Mar-16,38.69,Milk
Maharashtra,Mar-16,36.42,Milk
Meghalaya,Mar-16,60,Milk
Mizoram,Mar-16,65,Milk
Nagaland,Mar-16,50,Milk
Odisha,Mar-16,34,Milk
Puducherry,Mar-16,36,Milk
Punjab,Mar-16,42.08,Milk
Rajasthan,Mar-16,34.27,Milk
Tamil Nadu,Mar-16,35.98,Milk
Telangana,Mar-16,39.83,Milk
Tripura,Mar-16,40,Milk
Uttar Pradesh,Mar-16,45.61,Milk
Uttarakhand,Mar-16,38,Milk
West Bengal,Mar-16,34,Milk
Andaman and Nicobar,Apr-16,55,Milk
Andhra Pradesh,Apr-16,39.65,Milk
Assam,Apr-16,44,Milk
Bihar,Apr-16,37.02,Milk
Chandigarh,Apr-16,44,Milk
Chhattisgarh,Apr-16,38.8,Milk
Delhi,Apr-16,38,Milk
Goa,Apr-16,44,Milk
Gujarat,Apr-16,46.5,Milk
Haryana,Apr-16,45.5,Milk
Himachal Pradesh,Apr-16,32.62,Milk
Jammu and Kashmir,Apr-16,37.16,Milk
Jharkhand,Apr-16,38,Milk
Karnataka,Apr-16,34.62,Milk
Kerala,Apr-16,38.58,Milk
Madhya Pradesh,Apr-16,38.74,Milk
Maharashtra,Apr-16,36.46,Milk
Meghalaya,Apr-16,60,Milk
Mizoram,Apr-16,65,Milk
Nagaland,Apr-16,50,Milk
Odisha,Apr-16,34,Milk
Puducherry,Apr-16,36,Milk
Punjab,Apr-16,42.2,Milk
Rajasthan,Apr-16,34.58,Milk
Tamil Nadu,Apr-16,36.02,Milk
Telangana,Apr-16,39.83,Milk
Tripura,Apr-16,40,Milk
Uttar Pradesh,Apr-16,45.63,Milk
Uttarakhand,Apr-16,38,Milk
West Bengal,Apr-16,34,Milk
Andaman and Nicobar,May-16,55,Milk
Andhra Pradesh,May-16,39.68,Milk
Assam,May-16,44,Milk
Bihar,May-16,37.35,Milk
Chandigarh,May-16,44,Milk
Chhattisgarh,May-16,39.7,Milk
Delhi,May-16,38,Milk
Goa,May-16,44,Milk
Gujarat,May-16,46.5,Milk
Haryana,May-16,45.93,Milk
Himachal Pradesh,May-16,32.79,Milk
Jammu and Kashmir,May-16,37.43,Milk
Jharkhand,May-16,38,Milk
Karnataka,May-16,34.26,Milk
Kerala,May-16,38.54,Milk
Madhya Pradesh,May-16,39.05,Milk
Maharashtra,May-16,36.45,Milk
Meghalaya,May-16,60,Milk
Mizoram,May-16,65,Milk
Nagaland,May-16,50,Milk
Odisha,May-16,34,Milk
Puducherry,May-16,36,Milk
Punjab,May-16,42.19,Milk
Rajasthan,May-16,35.05,Milk
Tamil Nadu,May-16,36.01,Milk
Telangana,May-16,39.83,Milk
Tripura,May-16,40,Milk
Uttar Pradesh,May-16,46,Milk
Uttarakhand,May-16,38,Milk
West Bengal,May-16,34,Milk
Andaman and Nicobar,Jun-16,58,Milk
Andhra Pradesh,Jun-16,39.78,Milk
Arunachal pradesh,Jun-16,60,Milk
Assam,Jun-16,46.75,Milk
Bihar,Jun-16,37.37,Milk
Chandigarh,Jun-16,44,Milk
Chhattisgarh,Jun-16,43.5,Milk
Delhi,Jun-16,38,Milk
Goa,Jun-16,44,Milk
Gujarat,Jun-16,48.07,Milk
Haryana,Jun-16,46,Milk
Himachal Pradesh,Jun-16,32.7,Milk
Jammu and Kashmir,Jun-16,37.27,Milk
Jharkhand,Jun-16,38,Milk
Karnataka,Jun-16,34.25,Milk
Kerala,Jun-16,38.74,Milk
Madhya Pradesh,Jun-16,39.15,Milk
Maharashtra,Jun-16,36.62,Milk
Meghalaya,Jun-16,60,Milk
Nagaland,Jun-16,50,Milk
Odisha,Jun-16,34,Milk
Puducherry,Jun-16,36,Milk
Punjab,Jun-16,42.22,Milk
Rajasthan,Jun-16,34.79,Milk
Tamil Nadu,Jun-16,36,Milk
Telangana,Jun-16,39.83,Milk
Tripura,Jun-16,40,Milk
Uttar Pradesh,Jun-16,46.42,Milk
Uttarakhand,Jun-16,39.6,Milk
West Bengal,Jun-16,37.02,Milk
Andaman and Nicobar,Jul-16,57.63,Milk
Andhra Pradesh,Jul-16,40.14,Milk
Arunachal pradesh,Jul-16,60,Milk
Assam,Jul-16,56,Milk
Bihar,Jul-16,37.39,Milk
Chandigarh,Jul-16,44,Milk
Chhattisgarh,Jul-16,43.74,Milk
Delhi,Jul-16,38.52,Milk
Goa,Jul-16,44,Milk
Gujarat,Jul-16,48.5,Milk
Haryana,Jul-16,46.02,Milk
Himachal Pradesh,Jul-16,32.08,Milk
Jammu and Kashmir,Jul-16,39.5,Milk
Jharkhand,Jul-16,38,Milk
Karnataka,Jul-16,34.26,Milk
Kerala,Jul-16,38.83,Milk
Madhya Pradesh,Jul-16,39.26,Milk
Maharashtra,Jul-16,36.98,Milk
Meghalaya,Jul-16,60,Milk
Nagaland,Jul-16,50,Milk
Odisha,Jul-16,34,Milk
Puducherry,Jul-16,36,Milk
Punjab,Jul-16,42.04,Milk
Rajasthan,Jul-16,35.01,Milk
Tamil Nadu,Jul-16,36,Milk
Telangana,Jul-16,39.83,Milk
Tripura,Jul-16,40,Milk
Uttar Pradesh,Jul-16,46.15,Milk
Uttarakhand,Jul-16,40,Milk
West Bengal,Jul-16,37.96,Milk
Andaman and Nicobar,Aug-16,58,Milk
Andhra Pradesh,Aug-16,40.02,Milk
Arunachal pradesh,Aug-16,60,Milk
Assam,Aug-16,56,Milk
Bihar,Aug-16,37.54,Milk
Chandigarh,Aug-16,44,Milk
Chhattisgarh,Aug-16,42.9,Milk
Delhi,Aug-16,39,Milk
Goa,Aug-16,44,Milk
Gujarat,Aug-16,48.5,Milk
Haryana,Aug-16,39.98,Milk
Himachal Pradesh,Aug-16,32.49,Milk
Jammu and Kashmir,Aug-16,40,Milk
Jharkhand,Aug-16,38,Milk
Karnataka,Aug-16,34.23,Milk
Kerala,Aug-16,38.8,Milk
Madhya Pradesh,Aug-16,39.32,Milk
Maharashtra,Aug-16,37,Milk
Meghalaya,Aug-16,60,Milk
Mizoram,Aug-16,65,Milk
Nagaland,Aug-16,50,Milk
Odisha,Aug-16,34,Milk
Puducherry,Aug-16,36,Milk
Punjab,Aug-16,43.06,Milk
Rajasthan,Aug-16,34.92,Milk
Tamil Nadu,Aug-16,36,Milk
Telangana,Aug-16,39.83,Milk
Tripura,Aug-16,40,Milk
Uttar Pradesh,Aug-16,46.19,Milk
Uttarakhand,Aug-16,40,Milk
West Bengal,Aug-16,38.17,Milk
Andaman and Nicobar,Sep-16,58,Milk
Andhra Pradesh,Sep-16,40,Milk
Arunachal pradesh,Sep-16,60,Milk
Assam,Sep-16,56,Milk
Bihar,Sep-16,38.1,Milk
Chandigarh,Sep-16,44,Milk
Chhattisgarh,Sep-16,40.34,Milk
Delhi,Sep-16,39,Milk
Goa,Sep-16,47,Milk
Gujarat,Sep-16,48.5,Milk
Haryana,Sep-16,39.5,Milk
Himachal Pradesh,Sep-16,32.79,Milk
Jammu and Kashmir,Sep-16,40,Milk
Jharkhand,Sep-16,38,Milk
Karnataka,Sep-16,34.24,Milk
Kerala,Sep-16,38.88,Milk
Madhya Pradesh,Sep-16,39.31,Milk
Maharashtra,Sep-16,36.99,Milk
Meghalaya,Sep-16,60,Milk
Mizoram,Sep-16,65,Milk
Nagaland,Sep-16,50,Milk
Odisha,Sep-16,34,Milk
Puducherry,Sep-16,36,Milk
Punjab,Sep-16,43.65,Milk
Rajasthan,Sep-16,35.11,Milk
Tamil Nadu,Sep-16,35.99,Milk
Telangana,Sep-16,39.83,Milk
Tripura,Sep-16,40,Milk
Uttar Pradesh,Sep-16,46.14,Milk
Uttarakhand,Sep-16,40,Milk
West Bengal,Sep-16,37.83,Milk
Andaman and Nicobar,Oct-16,57.63,Milk
Andhra Pradesh,Oct-16,40.07,Milk
Arunachal pradesh,Oct-16,60,Milk
Assam,Oct-16,56,Milk
Bihar,Oct-16,38.11,Milk
Chandigarh,Oct-16,44,Milk
Chhattisgarh,Oct-16,39.46,Milk
Delhi,Oct-16,39,Milk
Goa,Oct-16,47,Milk
Gujarat,Oct-16,48.5,Milk
Haryana,Oct-16,39.5,Milk
Himachal Pradesh,Oct-16,33.1,Milk
Jammu and Kashmir,Oct-16,40,Milk
Jharkhand,Oct-16,38,Milk
Karnataka,Oct-16,34.56,Milk
Kerala,Oct-16,38.65,Milk
Madhya Pradesh,Oct-16,39.42,Milk
Maharashtra,Oct-16,37,Milk
Meghalaya,Oct-16,60,Milk
Mizoram,Oct-16,65,Milk
Nagaland,Oct-16,50,Milk
Odisha,Oct-16,34,Milk
Puducherry,Oct-16,36,Milk
Punjab,Oct-16,44.24,Milk
Rajasthan,Oct-16,34.93,Milk
Tamil Nadu,Oct-16,35.99,Milk
Telangana,Oct-16,39.83,Milk
Tripura,Oct-16,40,Milk
Uttar Pradesh,Oct-16,46.62,Milk
Uttarakhand,Oct-16,40,Milk
West Bengal,Oct-16,38.43,Milk
Andaman and Nicobar,Nov-16,55,Milk
Andhra Pradesh,Nov-16,40.74,Milk
Assam,Nov-16,56,Milk
Bihar,Nov-16,38.11,Milk
Chandigarh,Nov-16,44,Milk
Chhattisgarh,Nov-16,39.95,Milk
Delhi,Nov-16,39,Milk
Goa,Nov-16,47,Milk
Gujarat,Nov-16,48.5,Milk
Haryana,Nov-16,39.66,Milk
Himachal Pradesh,Nov-16,32.91,Milk
Jammu and Kashmir,Nov-16,40,Milk
Jharkhand,Nov-16,38,Milk
Karnataka,Nov-16,34.68,Milk
Kerala,Nov-16,38.29,Milk
Madhya Pradesh,Nov-16,39.67,Milk
Maharashtra,Nov-16,37.23,Milk
Meghalaya,Nov-16,60,Milk
Mizoram,Nov-16,65,Milk
Nagaland,Nov-16,50,Milk
Odisha,Nov-16,34,Milk
Puducherry,Nov-16,36,Milk
Punjab,Nov-16,44.08,Milk
Rajasthan,Nov-16,35.51,Milk
Tamil Nadu,Nov-16,36.01,Milk
Telangana,Nov-16,39.83,Milk
Tripura,Nov-16,40,Milk
Uttar Pradesh,Nov-16,46.61,Milk
Uttarakhand,Nov-16,40,Milk
West Bengal,Nov-16,39.49,Milk
Andaman and Nicobar,Dec-16,55,Milk
Andhra Pradesh,Dec-16,40.89,Milk
Assam,Dec-16,56,Milk
Bihar,Dec-16,38.42,Milk
Chandigarh,Dec-16,44,Milk
Chhattisgarh,Dec-16,41.75,Milk
Delhi,Dec-16,39,Milk
Goa,Dec-16,47,Milk
Gujarat,Dec-16,48.98,Milk
Haryana,Dec-16,40,Milk
Himachal Pradesh,Dec-16,33.03,Milk
Jammu and Kashmir,Dec-16,38.65,Milk
Jharkhand,Dec-16,39.91,Milk
Karnataka,Dec-16,34.76,Milk
Kerala,Dec-16,38.65,Milk
Madhya Pradesh,Dec-16,39.67,Milk
Maharashtra,Dec-16,38.41,Milk
Meghalaya,Dec-16,60,Milk
Mizoram,Dec-16,65,Milk
Nagaland,Dec-16,50,Milk
Odisha,Dec-16,34,Milk
Puducherry,Dec-16,36,Milk
Punjab,Dec-16,44.13,Milk
Rajasthan,Dec-16,35.64,Milk
Tamil Nadu,Dec-16,35.99,Milk
Telangana,Dec-16,39.82,Milk
Tripura,Dec-16,40,Milk
Uttar Pradesh,Dec-16,46.77,Milk
Uttarakhand,Dec-16,40,Milk
West Bengal,Dec-16,38.05,Milk
Andaman and Nicobar,Jan-17,56.67,Milk
Andhra Pradesh,Jan-17,40.83,Milk
Arunachal pradesh,Jan-17,60,Milk
Assam,Jan-17,56,Milk
Bihar,Jan-17,38.24,Milk
Chandigarh,Jan-17,44,Milk
Chhattisgarh,Jan-17,42.72,Milk
Delhi,Jan-17,39,Milk
Goa,Jan-17,47.26,Milk
Gujarat,Jan-17,49.5,Milk
Haryana,Jan-17,41.33,Milk
Himachal Pradesh,Jan-17,33.04,Milk
Jammu and Kashmir,Jan-17,39.14,Milk
Jharkhand,Jan-17,40,Milk
Karnataka,Jan-17,34.76,Milk
Kerala,Jan-17,38.77,Milk
Madhya Pradesh,Jan-17,40.14,Milk
Maharashtra,Jan-17,39.6,Milk
Meghalaya,Jan-17,60,Milk
Nagaland,Jan-17,50,Milk
Odisha,Jan-17,34.05,Milk
Puducherry,Jan-17,36,Milk
Punjab,Jan-17,43.9,Milk
Rajasthan,Jan-17,34.9,Milk
Sikkim,Jan-17,47,Milk
Tamil Nadu,Jan-17,35.94,Milk
Telangana,Jan-17,39.83,Milk
Tripura,Jan-17,40,Milk
Uttar Pradesh,Jan-17,46.88,Milk
Uttarakhand,Jan-17,40,Milk
West Bengal,Jan-17,38.09,Milk
Andaman and Nicobar,Feb-17,55,Milk
Andhra Pradesh,Feb-17,40.78,Milk
Assam,Feb-17,56,Milk
Bihar,Feb-17,38.37,Milk
Chandigarh,Feb-17,44,Milk
Chhattisgarh,Feb-17,44.09,Milk
Delhi,Feb-17,39,Milk
Goa,Feb-17,48,Milk
Gujarat,Feb-17,49.5,Milk
Haryana,Feb-17,41.5,Milk
Himachal Pradesh,Feb-17,33.51,Milk
Jammu and Kashmir,Feb-17,37.75,Milk
Jharkhand,Feb-17,40,Milk
Karnataka,Feb-17,34.75,Milk
Kerala,Feb-17,39.25,Milk
Madhya Pradesh,Feb-17,39.65,Milk
Maharashtra,Feb-17,39.75,Milk
Meghalaya,Feb-17,60.11,Milk
Nagaland,Feb-17,50,Milk
Odisha,Feb-17,34.13,Milk
Puducherry,Feb-17,36,Milk
Punjab,Feb-17,43.95,Milk
Rajasthan,Feb-17,35.38,Milk
Sikkim,Feb-17,45,Milk
Tamil Nadu,Feb-17,35.93,Milk
Telangana,Feb-17,39.83,Milk
Tripura,Feb-17,40,Milk
Uttar Pradesh,Feb-17,46.87,Milk
Uttarakhand,Feb-17,40,Milk
West Bengal,Feb-17,38.15,Milk
Andaman and Nicobar,Mar-17,55.5,Milk
Andhra Pradesh,Mar-17,40.96,Milk
Assam,Mar-17,56,Milk
Bihar,Mar-17,38.52,Milk
Chandigarh,Mar-17,44,Milk
Chhattisgarh,Mar-17,44.42,Milk
Delhi,Mar-17,41,Milk
Goa,Mar-17,49.05,Milk
Gujarat,Mar-17,49.92,Milk
Haryana,Mar-17,41.79,Milk
Himachal Pradesh,Mar-17,33.6,Milk
Jammu and Kashmir,Mar-17,37.38,Milk
Jharkhand,Mar-17,40,Milk
Karnataka,Mar-17,34.77,Milk
Kerala,Mar-17,40.69,Milk
Madhya Pradesh,Mar-17,39.62,Milk
Maharashtra,Mar-17,39.75,Milk
Meghalaya,Mar-17,62,Milk
Mizoram,Mar-17,65,Milk
Nagaland,Mar-17,50,Milk
Odisha,Mar-17,34.04,Milk
Puducherry,Mar-17,36,Milk
Punjab,Mar-17,44.59,Milk
Rajasthan,Mar-17,36.3,Milk
Tamil Nadu,Mar-17,35.72,Milk
Telangana,Mar-17,39.83,Milk
Tripura,Mar-17,40,Milk
Uttar Pradesh,Mar-17,47.16,Milk
Uttarakhand,Mar-17,40,Milk
West Bengal,Mar-17,38.21,Milk
Andaman and Nicobar,Apr-17,57,Milk
Andhra Pradesh,Apr-17,41.37,Milk
Arunachal pradesh,Apr-17,60,Milk
Assam,Apr-17,56,Milk
Bihar,Apr-17,38.44,Milk
Chandigarh,Apr-17,44,Milk
Chhattisgarh,Apr-17,44.24,Milk
Delhi,Apr-17,42,Milk
Goa,Apr-17,50,Milk
Gujarat,Apr-17,50,Milk
Haryana,Apr-17,41.75,Milk
Himachal Pradesh,Apr-17,33.67,Milk
Jammu and Kashmir,Apr-17,37.71,Milk
Jharkhand,Apr-17,40,Milk
Karnataka,Apr-17,35.93,Milk
Kerala,Apr-17,40.74,Milk
Madhya Pradesh,Apr-17,39.88,Milk
Maharashtra,Apr-17,39.75,Milk
Meghalaya,Apr-17,62,Milk
Nagaland,Apr-17,50,Milk
Odisha,Apr-17,35.01,Milk
Puducherry,Apr-17,36,Milk
Punjab,Apr-17,44.76,Milk
Rajasthan,Apr-17,36.9,Milk
Tamil Nadu,Apr-17,35.74,Milk
Telangana,Apr-17,39.82,Milk
Tripura,Apr-17,40,Milk
Uttar Pradesh,Apr-17,47.36,Milk
Uttarakhand,Apr-17,40,Milk
West Bengal,Apr-17,38.64,Milk
Andaman and Nicobar,May-17,57,Milk
Andhra Pradesh,May-17,41.27,Milk
Arunachal pradesh,May-17,60,Milk
Assam,May-17,56,Milk
Bihar,May-17,38.27,Milk
Chandigarh,May-17,44,Milk
Chhattisgarh,May-17,44.53,Milk
Delhi,May-17,42,Milk
Goa,May-17,50,Milk
Gujarat,May-17,50,Milk
Haryana,May-17,41.75,Milk
Himachal Pradesh,May-17,33.95,Milk
Jammu and Kashmir,May-17,37.6,Milk
Jharkhand,May-17,40,Milk
Karnataka,May-17,36.14,Milk
Kerala,May-17,41.56,Milk
Madhya Pradesh,May-17,40.09,Milk
Maharashtra,May-17,39.77,Milk
Meghalaya,May-17,62,Milk
Mizoram,May-17,65,Milk
Nagaland,May-17,50,Milk
Odisha,May-17,35.63,Milk
Puducherry,May-17,36,Milk
Punjab,May-17,45.03,Milk
Rajasthan,May-17,38.47,Milk
Sikkim,May-17,48,Milk
Tamil Nadu,May-17,35.74,Milk
Telangana,May-17,39.83,Milk
Tripura,May-17,40,Milk
Uttar Pradesh,May-17,47.16,Milk
Uttarakhand,May-17,42.25,Milk
West Bengal,May-17,38.7,Milk
Andhra Pradesh,Jun-17,41.25,Milk
Assam,Jun-17,56,Milk
Bihar,Jun-17,38.29,Milk
Chandigarh,Jun-17,44,Milk
Chhattisgarh,Jun-17,44.1,Milk
Delhi,Jun-17,42,Milk
Goa,Jun-17,50,Milk
Gujarat,Jun-17,50,Milk
Haryana,Jun-17,42.13,Milk
Himachal Pradesh,Jun-17,34.01,Milk
Jammu and Kashmir,Jun-17,38.51,Milk
Jharkhand,Jun-17,40,Milk
Karnataka,Jun-17,36,Milk
Kerala,Jun-17,41.52,Milk
Madhya Pradesh,Jun-17,41.21,Milk
Maharashtra,Jun-17,39.75,Milk
Meghalaya,Jun-17,62,Milk
Mizoram,Jun-17,65,Milk
Nagaland,Jun-17,50,Milk
Odisha,Jun-17,35.05,Milk
Puducherry,Jun-17,36,Milk
Punjab,Jun-17,45.68,Milk
Rajasthan,Jun-17,38,Milk
Sikkim,Jun-17,47.83,Milk
Tamil Nadu,Jun-17,35.75,Milk
Telangana,Jun-17,39.83,Milk
Tripura,Jun-17,40,Milk
Uttar Pradesh,Jun-17,47.33,Milk
Uttarakhand,Jun-17,42.29,Milk
West Bengal,Jun-17,38.62,Milk
Andaman and Nicobar,Jul-17,57,Milk
Andhra Pradesh,Jul-17,42.25,Milk
Assam,Jul-17,56,Milk
Bihar,Jul-17,38.05,Milk
Chandigarh,Jul-17,44,Milk
Chhattisgarh,Jul-17,43.63,Milk
Delhi,Jul-17,42,Milk
Goa,Jul-17,50,Milk
Gujarat,Jul-17,50.32,Milk
Haryana,Jul-17,43.21,Milk
Himachal Pradesh,Jul-17,33.77,Milk
Jammu and Kashmir,Jul-17,38.63,Milk
Jharkhand,Jul-17,40,Milk
Karnataka,Jul-17,36,Milk
Kerala,Jul-17,41.56,Milk
Madhya Pradesh,Jul-17,42.32,Milk
Maharashtra,Jul-17,39.75,Milk
Meghalaya,Jul-17,62,Milk
Mizoram,Jul-17,65,Milk
Nagaland,Jul-17,50,Milk
Odisha,Jul-17,35.42,Milk
Puducherry,Jul-17,36,Milk
Punjab,Jul-17,46.09,Milk
Rajasthan,Jul-17,38.67,Milk
Sikkim,Jul-17,48,Milk
Tamil Nadu,Jul-17,35.98,Milk
Telangana,Jul-17,39.83,Milk
Tripura,Jul-17,40,Milk
Uttar Pradesh,Jul-17,47.58,Milk
Uttarakhand,Jul-17,42.25,Milk
West Bengal,Jul-17,38.64,Milk
Andaman and Nicobar,Aug-17,57,Milk
Andhra Pradesh,Aug-17,42.24,Milk
Assam,Aug-17,56,Milk
Bihar,Aug-17,38.39,Milk
Chandigarh,Aug-17,44,Milk
Chhattisgarh,Aug-17,43.4,Milk
Delhi,Aug-17,42,Milk
Goa,Aug-17,50,Milk
Gujarat,Aug-17,50.54,Milk
Haryana,Aug-17,43.65,Milk
Himachal Pradesh,Aug-17,33.53,Milk
Jammu and Kashmir,Aug-17,38.67,Milk
Jharkhand,Aug-17,40,Milk
Karnataka,Aug-17,36,Milk
Kerala,Aug-17,41.85,Milk
Madhya Pradesh,Aug-17,43.42,Milk
Maharashtra,Aug-17,39.75,Milk
Meghalaya,Aug-17,62.73,Milk
Mizoram,Aug-17,65,Milk
Nagaland,Aug-17,50,Milk
Odisha,Aug-17,35.02,Milk
Puducherry,Aug-17,36,Milk
Punjab,Aug-17,47.04,Milk
Rajasthan,Aug-17,38.6,Milk
Sikkim,Aug-17,47.11,Milk
Tamil Nadu,Aug-17,35.99,Milk
Telangana,Aug-17,39.83,Milk
Tripura,Aug-17,40,Milk
Uttar Pradesh,Aug-17,48,Milk
Uttarakhand,Aug-17,42.25,Milk
West Bengal,Aug-17,39.15,Milk
Andaman and Nicobar,Sep-17,58,Milk
Andhra Pradesh,Sep-17,42.24,Milk
Arunachal pradesh,Sep-17,60,Milk
Assam,Sep-17,56,Milk
Bihar,Sep-17,38.58,Milk
Chandigarh,Sep-17,44,Milk
Chhattisgarh,Sep-17,43.27,Milk
Delhi,Sep-17,42,Milk
Goa,Sep-17,50,Milk
Gujarat,Sep-17,50.5,Milk
Haryana,Sep-17,43.73,Milk
Himachal Pradesh,Sep-17,33.87,Milk
Jammu and Kashmir,Sep-17,38.5,Milk
Jharkhand,Sep-17,40.05,Milk
Karnataka,Sep-17,36,Milk
Kerala,Sep-17,41.72,Milk
Madhya Pradesh,Sep-17,43.04,Milk
Maharashtra,Sep-17,39.89,Milk
Meghalaya,Sep-17,64,Milk
Mizoram,Sep-17,65,Milk
Nagaland,Sep-17,50,Milk
Odisha,Sep-17,35.17,Milk
Puducherry,Sep-17,36,Milk
Punjab,Sep-17,46.97,Milk
Rajasthan,Sep-17,38.69,Milk
Sikkim,Sep-17,47,Milk
Tamil Nadu,Sep-17,36,Milk
Telangana,Sep-17,39.83,Milk
Tripura,Sep-17,40,Milk
Uttar Pradesh,Sep-17,48.02,Milk
Uttarakhand,Sep-17,42.25,Milk
West Bengal,Sep-17,39.18,Milk
Andaman and Nicobar,Oct-17,57,Milk
Andhra Pradesh,Oct-17,42.25,Milk
Arunachal pradesh,Oct-17,60,Milk
Assam,Oct-17,56,Milk
Bihar,Oct-17,39.34,Milk
Chandigarh,Oct-17,44,Milk
Chhattisgarh,Oct-17,43.14,Milk
Delhi,Oct-17,42,Milk
Goa,Oct-17,50,Milk
Gujarat,Oct-17,50.5,Milk
Haryana,Oct-17,43.75,Milk
Himachal Pradesh,Oct-17,33.42,Milk
Jammu and Kashmir,Oct-17,38.57,Milk
Jharkhand,Oct-17,41.48,Milk
Karnataka,Oct-17,36,Milk
Kerala,Oct-17,42.89,Milk
Madhya Pradesh,Oct-17,43.1,Milk
Maharashtra,Oct-17,39.8,Milk
Meghalaya,Oct-17,64,Milk
Mizoram,Oct-17,65,Milk
Nagaland,Oct-17,50,Milk
Odisha,Oct-17,35.24,Milk
Puducherry,Oct-17,36,Milk
Punjab,Oct-17,47,Milk
Rajasthan,Oct-17,38.89,Milk
Sikkim,Oct-17,47,Milk
Tamil Nadu,Oct-17,35.99,Milk
Telangana,Oct-17,39.83,Milk
Tripura,Oct-17,40,Milk
Uttar Pradesh,Oct-17,48.3,Milk
Uttarakhand,Oct-17,42.24,Milk
West Bengal,Oct-17,39.44,Milk
Andaman and Nicobar,Nov-17,57.86,Milk
Andhra Pradesh,Nov-17,42.29,Milk
Arunachal pradesh,Nov-17,60,Milk
Assam,Nov-17,56,Milk
Bihar,Nov-17,40.3,Milk
Chandigarh,Nov-17,44,Milk
Chhattisgarh,Nov-17,41.48,Milk
Delhi,Nov-17,42,Milk
Goa,Nov-17,50,Milk
Gujarat,Nov-17,50.5,Milk
Haryana,Nov-17,43.75,Milk
Himachal Pradesh,Nov-17,33.49,Milk
Jammu and Kashmir,Nov-17,38.53,Milk
Jharkhand,Nov-17,42,Milk
Karnataka,Nov-17,36,Milk
Kerala,Nov-17,43.03,Milk
Madhya Pradesh,Nov-17,43.77,Milk
Maharashtra,Nov-17,39.75,Milk
Meghalaya,Nov-17,64,Milk
Mizoram,Nov-17,65,Milk
Nagaland,Nov-17,50,Milk
Odisha,Nov-17,35.38,Milk
Puducherry,Nov-17,36,Milk
Punjab,Nov-17,46.87,Milk
Rajasthan,Nov-17,39.08,Milk
Sikkim,Nov-17,47,Milk
Tamil Nadu,Nov-17,35.99,Milk
Telangana,Nov-17,39.83,Milk
Tripura,Nov-17,40,Milk
Uttar Pradesh,Nov-17,48.37,Milk
Uttarakhand,Nov-17,42.56,Milk
West Bengal,Nov-17,39.71,Milk
Andaman and Nicobar,Dec-17,60,Milk
Andhra Pradesh,Dec-17,41.97,Milk
Assam,Dec-17,56,Milk
Bihar,Dec-17,40.08,Milk
Chandigarh,Dec-17,44,Milk
Chhattisgarh,Dec-17,41.82,Milk
Delhi,Dec-17,42,Milk
Goa,Dec-17,50,Milk
Gujarat,Dec-17,50.5,Milk
Haryana,Dec-17,43.76,Milk
Himachal Pradesh,Dec-17,33.42,Milk
Jammu and Kashmir,Dec-17,38.54,Milk
