State,Month,Price,Commodity
Jharkhand,Dec-15,21.06,Wheat
Karnataka,Dec-15,31.15,Wheat
Kerala,Dec-15,32.35,Wheat
Madhya Pradesh,Dec-15,16.87,Wheat
Maharashtra,Dec-15,26.5,Wheat
Meghalaya,Dec-15,27,Wheat
Nagaland,Dec-15,20,Wheat
Odisha,Dec-15,21,Wheat
Puducherry,Dec-15,32,Wheat
Punjab,Dec-15,17.96,Wheat
Rajasthan,Dec-15,18.29,Wheat
Tamil Nadu,Dec-15,31.15,Wheat
Telangana,Dec-15,27.18,Wheat
Uttar Pradesh,Dec-15,17.76,Wheat
Uttarakhand,Dec-15,20.61,Wheat
West Bengal,Dec-15,21.03,Wheat
Andaman and Nicobar,Jan-16,27,Wheat
Andhra Pradesh,Jan-16,25.62,Wheat
Assam,Jan-16,23,Wheat
Bihar,Jan-16,17.27,Wheat
Chandigarh,Jan-16,18,Wheat
Chhattisgarh,Jan-16,24,Wheat
Delhi,Jan-16,19,Wheat
Goa,Jan-16,30.85,Wheat
Gujarat,Jan-16,20.5,Wheat
Haryana,Jan-16,17.75,Wheat
Himachal Pradesh,Jan-16,20,Wheat
Jammu and Kashmir,Jan-16,18.97,Wheat
Jharkhand,Jan-16,22,Wheat
Karnataka,Jan-16,31.49,Wheat
Kerala,Jan-16,32.07,Wheat
Madhya Pradesh,Jan-16,17.33,Wheat
Maharashtra,Jan-16,27.57,Wheat
Meghalaya,Jan-16,27,Wheat
Nagaland,Jan-16,20,Wheat
Odisha,Jan-16,21,Wheat
Puducherry,Jan-16,32,Wheat
Punjab,Jan-16,18,Wheat
Rajasthan,Jan-16,18.47,Wheat
Tamil Nadu,Jan-16,31.21,Wheat
Telangana,Jan-16,27.2,Wheat
Uttar Pradesh,Jan-16,17.88,Wheat
Uttarakhand,Jan-16,20.75,Wheat
West Bengal,Jan-16,20.74,Wheat
Andaman and Nicobar,Feb-16,31,Wheat
Andhra Pradesh,Feb-16,25.77,Wheat
Assam,Feb-16,23,Wheat
Bihar,Feb-16,17.3,Wheat
Chandigarh,Feb-16,18,Wheat
Chhattisgarh,Feb-16,24,Wheat
Delhi,Feb-16,19,Wheat
Goa,Feb-16,30,Wheat
Gujarat,Feb-16,20.86,Wheat
Haryana,Feb-16,17.74,Wheat
Jammu and Kashmir,Feb-16,18.83,Wheat
Jharkhand,Feb-16,22,Wheat
Karnataka,Feb-16,31.22,Wheat
Kerala,Feb-16,32,Wheat
Madhya Pradesh,Feb-16,17.27,Wheat
Maharashtra,Feb-16,28.85,Wheat
Meghalaya,Feb-16,27,Wheat
Nagaland,Feb-16,20,Wheat
Odisha,Feb-16,23,Wheat
Puducherry,Feb-16,32,Wheat
Punjab,Feb-16,18.04,Wheat
Rajasthan,Feb-16,19.27,Wheat
Tamil Nadu,Feb-16,30.98,Wheat
Telangana,Feb-16,27.19,Wheat
Uttar Pradesh,Feb-16,18.35,Wheat
Uttarakhand,Feb-16,20.74,Wheat
West Bengal,Feb-16,20.26,Wheat
Andaman and Nicobar,Mar-16,31,Wheat
Andhra Pradesh,Mar-16,25.69,Wheat
Assam,Mar-16,23,Wheat
Bihar,Mar-16,17.45,Wheat
Chandigarh,Mar-16,18,Wheat
Chhattisgarh,Mar-16,24,Wheat
Delhi,Mar-16,19,Wheat
Goa,Mar-16,30,Wheat
Gujarat,Mar-16,20.79,Wheat
Haryana,Mar-16,17.77,Wheat
Jammu and Kashmir,Mar-16,18.92,Wheat
Jharkhand,Mar-16,22,Wheat
Karnataka,Mar-16,30.43,Wheat
Kerala,Mar-16,31.94,Wheat
Madhya Pradesh,Mar-16,17.24,Wheat
Maharashtra,Mar-16,29.16,Wheat
Meghalaya,Mar-16,27,Wheat
Nagaland,Mar-16,20,Wheat
Odisha,Mar-16,23,Wheat
Puducherry,Mar-16,32,Wheat
Punjab,Mar-16,18.37,Wheat
Rajasthan,Mar-16,19.31,Wheat
Tamil Nadu,Mar-16,30.24,Wheat
Telangana,Mar-16,27.19,Wheat
Uttar Pradesh,Mar-16,18.69,Wheat
Uttarakhand,Mar-16,20.5,Wheat
West Bengal,Mar-16,18.37,Wheat
Andaman and Nicobar,Apr-16,32.75,Wheat
Andhra Pradesh,Apr-16,25.58,Wheat
Assam,Apr-16,23,Wheat
Bihar,Apr-16,16.6,Wheat
Chandigarh,Apr-16,18,Wheat
Chhattisgarh,Apr-16,22.67,Wheat
Delhi,Apr-16,19,Wheat
Goa,Apr-16,30,Wheat
Gujarat,Apr-16,20.75,Wheat
Haryana,Apr-16,17.75,Wheat
Jammu and Kashmir,Apr-16,18.95,Wheat
Jharkhand,Apr-16,22,Wheat
Karnataka,Apr-16,30.47,Wheat
Kerala,Apr-16,30.93,Wheat
Madhya Pradesh,Apr-16,17.25,Wheat
Maharashtra,Apr-16,29.13,Wheat
Meghalaya,Apr-16,27,Wheat
Nagaland,Apr-16,20,Wheat
Odisha,Apr-16,23,Wheat
Puducherry,Apr-16,32,Wheat
Punjab,Apr-16,18.58,Wheat
Rajasthan,Apr-16,17.85,Wheat
Tamil Nadu,Apr-16,30.06,Wheat
Telangana,Apr-16,27.19,Wheat
Uttar Pradesh,Apr-16,17.9,Wheat
Uttarakhand,Apr-16,20.67,Wheat
West Bengal,Apr-16,18,Wheat
Andaman and Nicobar,May-16,32.1,Wheat
Andhra Pradesh,May-16,25.56,Wheat
Assam,May-16,23,Wheat
Bihar,May-16,16.55,Wheat
Chandigarh,May-16,18,Wheat
Chhattisgarh,May-16,22.37,Wheat
Delhi,May-16,19,Wheat
Goa,May-16,30,Wheat
Gujarat,May-16,20.71,Wheat
Haryana,May-16,17.75,Wheat
Jammu and Kashmir,May-16,18.88,Wheat
Jharkhand,May-16,22.55,Wheat
Karnataka,May-16,30.36,Wheat
Kerala,May-16,32.24,Wheat
Madhya Pradesh,May-16,17.59,Wheat
Maharashtra,May-16,28.7,Wheat
Meghalaya,May-16,27,Wheat
Nagaland,May-16,23.75,Wheat
Odisha,May-16,23,Wheat
Puducherry,May-16,32,Wheat
Punjab,May-16,18.72,Wheat
Rajasthan,May-16,18.43,Wheat
Tamil Nadu,May-16,30.14,Wheat
Telangana,May-16,27.19,Wheat
Uttar Pradesh,May-16,18.04,Wheat
Uttarakhand,May-16,21,Wheat
West Bengal,May-16,18,Wheat
Andaman and Nicobar,Jun-16,32.2,Wheat
Andhra Pradesh,Jun-16,25.7,Wheat
Arunachal pradesh,Jun-16,15,Wheat
Assam,Jun-16,23.83,Wheat
Bihar,Jun-16,16.69,Wheat
Chandigarh,Jun-16,18,Wheat
Chhattisgarh,Jun-16,23.34,Wheat
Delhi,Jun-16,19.87,Wheat
Goa,Jun-16,30,Wheat
Gujarat,Jun-16,20.95,Wheat
Haryana,Jun-16,17.75,Wheat
Jammu and Kashmir,Jun-16,18.91,Wheat
Jharkhand,Jun-16,23.65,Wheat
Karnataka,Jun-16,30.21,Wheat
Kerala,Jun-16,32.48,Wheat
Madhya Pradesh,Jun-16,17.58,Wheat
Maharashtra,Jun-16,29.67,Wheat
Meghalaya,Jun-16,27,Wheat
Nagaland,Jun-16,26.22,Wheat
Odisha,Jun-16,22.83,Wheat
Puducherry,Jun-16,32,Wheat
Punjab,Jun-16,18.72,Wheat
Rajasthan,Jun-16,19.32,Wheat
Tamil Nadu,Jun-16,30.29,Wheat
Telangana,Jun-16,27.19,Wheat
Uttar Pradesh,Jun-16,18.23,Wheat
Uttarakhand,Jun-16,21,Wheat
West Bengal,Jun-16,17.04,Wheat
Andaman and Nicobar,Jul-16,32.22,Wheat
Andhra Pradesh,Jul-16,26.14,Wheat
Arunachal pradesh,Jul-16,15,Wheat
Assam,Jul-16,24,Wheat
Bihar,Jul-16,17.3,Wheat
Chandigarh,Jul-16,18,Wheat
Chhattisgarh,Jul-16,23.43,Wheat
Delhi,Jul-16,20,Wheat
Goa,Jul-16,30,Wheat
Gujarat,Jul-16,21.25,Wheat
Haryana,Jul-16,17.97,Wheat
Jammu and Kashmir,Jul-16,18.17,Wheat
Jharkhand,Jul-16,24,Wheat
Karnataka,Jul-16,29.96,Wheat
Kerala,Jul-16,32.57,Wheat
Madhya Pradesh,Jul-16,17.62,Wheat
Maharashtra,Jul-16,29.2,Wheat
Meghalaya,Jul-16,27,Wheat
Nagaland,Jul-16,27.33,Wheat
Odisha,Jul-16,22.81,Wheat
Puducherry,Jul-16,32,Wheat
Punjab,Jul-16,19,Wheat
Rajasthan,Jul-16,19.73,Wheat
Tamil Nadu,Jul-16,30.44,Wheat
Telangana,Jul-16,27.2,Wheat
Uttar Pradesh,Jul-16,18.66,Wheat
Uttarakhand,Jul-16,21,Wheat
West Bengal,Jul-16,16.8,Wheat
Andaman and Nicobar,Aug-16,32,Wheat
Andhra Pradesh,Aug-16,26.71,Wheat
Arunachal pradesh,Aug-16,15,Wheat
Assam,Aug-16,24,Wheat
Bihar,Aug-16,17.83,Wheat
Chandigarh,Aug-16,18.64,Wheat
Chhattisgarh,Aug-16,23.28,Wheat
Delhi,Aug-16,20,Wheat
Goa,Aug-16,30,Wheat
Gujarat,Aug-16,21.25,Wheat
Haryana,Aug-16,18.26,Wheat
Jammu and Kashmir,Aug-16,18,Wheat
Jharkhand,Aug-16,24,Wheat
Karnataka,Aug-16,29.63,Wheat
Kerala,Aug-16,32.16,Wheat
Madhya Pradesh,Aug-16,17.59,Wheat
Maharashtra,Aug-16,28.43,Wheat
Meghalaya,Aug-16,27,Wheat
Nagaland,Aug-16,26.73,Wheat
Odisha,Aug-16,23,Wheat
Puducherry,Aug-16,32,Wheat
Punjab,Aug-16,19.06,Wheat
Rajasthan,Aug-16,19.4,Wheat
Tamil Nadu,Aug-16,30.59,Wheat
Telangana,Aug-16,27.19,Wheat
Uttar Pradesh,Aug-16,18.64,Wheat
Uttarakhand,Aug-16,21,Wheat
West Bengal,Aug-16,17.07,Wheat
Andaman and Nicobar,Sep-16,32,Wheat
Andhra Pradesh,Sep-16,27.1,Wheat
Arunachal pradesh,Sep-16,15,Wheat
Assam,Sep-16,24.77,Wheat
Bihar,Sep-16,18.9,Wheat
Chandigarh,Sep-16,19,Wheat
Chhattisgarh,Sep-16,24.15,Wheat
Delhi,Sep-16,20,Wheat
Goa,Sep-16,30,Wheat
Gujarat,Sep-16,21.18,Wheat
Haryana,Sep-16,18.5,Wheat
Himachal Pradesh,Sep-16,16,Wheat
Jammu and Kashmir,Sep-16,18.63,Wheat
Jharkhand,Sep-16,24,Wheat
Karnataka,Sep-16,29.75,Wheat
Kerala,Sep-16,31.38,Wheat
Madhya Pradesh,Sep-16,17.59,Wheat
Maharashtra,Sep-16,28.09,Wheat
Meghalaya,Sep-16,27.06,Wheat
Nagaland,Sep-16,29.41,Wheat
Odisha,Sep-16,23,Wheat
Puducherry,Sep-16,32,Wheat
Punjab,Sep-16,19.27,Wheat
Rajasthan,Sep-16,19.39,Wheat
Tamil Nadu,Sep-16,30.53,Wheat
Telangana,Sep-16,27.19,Wheat
Uttar Pradesh,Sep-16,18.85,Wheat
Uttarakhand,Sep-16,21,Wheat
West Bengal,Sep-16,17.03,Wheat
Andaman and Nicobar,Oct-16,32.13,Wheat
Andhra Pradesh,Oct-16,27.85,Wheat
Arunachal pradesh,Oct-16,15,Wheat
Assam,Oct-16,25,Wheat
Bihar,Oct-16,20.16,Wheat
Chandigarh,Oct-16,19,Wheat
Chhattisgarh,Oct-16,24.83,Wheat
Delhi,Oct-16,20.66,Wheat
Goa,Oct-16,30,Wheat
Gujarat,Oct-16,21.07,Wheat
Haryana,Oct-16,18.5,Wheat
Jammu and Kashmir,Oct-16,19,Wheat
Jharkhand,Oct-16,24,Wheat
Karnataka,Oct-16,30.07,Wheat
Kerala,Oct-16,31.78,Wheat
Madhya Pradesh,Oct-16,17.61,Wheat
Maharashtra,Oct-16,27.97,Wheat
Meghalaya,Oct-16,27.06,Wheat
Nagaland,Oct-16,35,Wheat
Odisha,Oct-16,23,Wheat
Puducherry,Oct-16,32,Wheat
Punjab,Oct-16,19.18,Wheat
Rajasthan,Oct-16,19.79,Wheat
Tamil Nadu,Oct-16,30.66,Wheat
Telangana,Oct-16,27.2,Wheat
Uttar Pradesh,Oct-16,18.94,Wheat
Uttarakhand,Oct-16,21,Wheat
West Bengal,Oct-16,17.03,Wheat
Andaman and Nicobar,Nov-16,32,Wheat
Andhra Pradesh,Nov-16,28.22,Wheat
Assam,Nov-16,25,Wheat
Bihar,Nov-16,20.68,Wheat
Chandigarh,Nov-16,20.75,Wheat
Chhattisgarh,Nov-16,25.06,Wheat
Delhi,Nov-16,23.53,Wheat
Goa,Nov-16,30,Wheat
Gujarat,Nov-16,21.81,Wheat
Haryana,Nov-16,20.31,Wheat
Jammu and Kashmir,Nov-16,21.21,Wheat
Jharkhand,Nov-16,24.29,Wheat
Karnataka,Nov-16,32.33,Wheat
Kerala,Nov-16,32,Wheat
Madhya Pradesh,Nov-16,17.59,Wheat
Maharashtra,Nov-16,29.13,Wheat
Meghalaya,Nov-16,29.16,Wheat
Nagaland,Nov-16,36.07,Wheat
Odisha,Nov-16,23,Wheat
Puducherry,Nov-16,32,Wheat
Punjab,Nov-16,19.61,Wheat
Rajasthan,Nov-16,21.25,Wheat
Tamil Nadu,Nov-16,30.46,Wheat
Telangana,Nov-16,26.87,Wheat
Uttar Pradesh,Nov-16,20,Wheat
Uttarakhand,Nov-16,21,Wheat
West Bengal,Nov-16,17.13,Wheat
Andaman and Nicobar,Dec-16,32,Wheat
Andhra Pradesh,Dec-16,28.43,Wheat
Assam,Dec-16,25,Wheat
Bihar,Dec-16,22.31,Wheat
Chandigarh,Dec-16,22,Wheat
Chhattisgarh,Dec-16,25.19,Wheat
Delhi,Dec-16,22.77,Wheat
Goa,Dec-16,30.42,Wheat
Gujarat,Dec-16,23.21,Wheat
Haryana,Dec-16,22.73,Wheat
Jammu and Kashmir,Dec-16,21.55,Wheat
Jharkhand,Dec-16,26,Wheat
Karnataka,Dec-16,33.22,Wheat
Kerala,Dec-16,31.42,Wheat
Madhya Pradesh,Dec-16,17.69,Wheat
Maharashtra,Dec-16,29.12,Wheat
Meghalaya,Dec-16,30,Wheat
Nagaland,Dec-16,40,Wheat
Odisha,Dec-16,23,Wheat
Puducherry,Dec-16,32.97,Wheat
Punjab,Dec-16,19.77,Wheat
Rajasthan,Dec-16,21.11,Wheat
Tamil Nadu,Dec-16,30.7,Wheat
Telangana,Dec-16,26.85,Wheat
Uttar Pradesh,Dec-16,20.39,Wheat
Uttarakhand,Dec-16,21.61,Wheat
West Bengal,Dec-16,17.59,Wheat
Andaman and Nicobar,Jan-17,32,Wheat
Andhra Pradesh,Jan-17,28.69,Wheat
Arunachal pradesh,Jan-17,15,Wheat
Assam,Jan-17,26.86,Wheat
Bihar,Jan-17,22.47,Wheat
Chandigarh,Jan-17,22,Wheat
Chhattisgarh,Jan-17,25.52,Wheat
Delhi,Jan-17,22.73,Wheat
Goa,Jan-17,32,Wheat
Gujarat,Jan-17,23.07,Wheat
Haryana,Jan-17,22.79,Wheat
Jammu and Kashmir,Jan-17,21.59,Wheat
Jharkhand,Jan-17,26,Wheat
Karnataka,Jan-17,33.39,Wheat
Kerala,Jan-17,31.44,Wheat
Madhya Pradesh,Jan-17,17.93,Wheat
Maharashtra,Jan-17,28.42,Wheat
Meghalaya,Jan-17,30,Wheat
Nagaland,Jan-17,45,Wheat
Puducherry,Jan-17,34,Wheat
Punjab,Jan-17,20.01,Wheat
Rajasthan,Jan-17,20.05,Wheat
Sikkim,Jan-17,24,Wheat
Tamil Nadu,Jan-17,31.6,Wheat
Telangana,Jan-17,26.85,Wheat
Uttar Pradesh,Jan-17,20.66,Wheat
Uttarakhand,Jan-17,22,Wheat
West Bengal,Jan-17,17.84,Wheat
Andaman and Nicobar,Feb-17,32,Wheat
Andhra Pradesh,Feb-17,29.25,Wheat
Assam,Feb-17,27,Wheat
Bihar,Feb-17,22.27,Wheat
Chandigarh,Feb-17,22,Wheat
Chhattisgarh,Feb-17,25.15,Wheat
Delhi,Feb-17,22.29,Wheat
Goa,Feb-17,32,Wheat
Gujarat,Feb-17,23,Wheat
Haryana,Feb-17,22,Wheat
Jammu and Kashmir,Feb-17,21.22,Wheat
Jharkhand,Feb-17,26,Wheat
Karnataka,Feb-17,33.5,Wheat
Kerala,Feb-17,31.98,Wheat
Madhya Pradesh,Feb-17,17.95,Wheat
Maharashtra,Feb-17,28.38,Wheat
Meghalaya,Feb-17,30,Wheat
Puducherry,Feb-17,34,Wheat
Punjab,Feb-17,20.07,Wheat
Rajasthan,Feb-17,20.02,Wheat
Sikkim,Feb-17,22,Wheat
Tamil Nadu,Feb-17,32.32,Wheat
Telangana,Feb-17,26.85,Wheat
Uttar Pradesh,Feb-17,20.68,Wheat
Uttarakhand,Feb-17,22,Wheat
West Bengal,Feb-17,17.77,Wheat
Andaman and Nicobar,Mar-17,32.35,Wheat
Andhra Pradesh,Mar-17,28.38,Wheat
Assam,Mar-17,26.69,Wheat
Bihar,Mar-17,21.7,Wheat
Chandigarh,Mar-17,22,Wheat
Chhattisgarh,Mar-17,24.72,Wheat
Delhi,Mar-17,21.47,Wheat
Goa,Mar-17,31.63,Wheat
Gujarat,Mar-17,22.76,Wheat
Haryana,Mar-17,22.11,Wheat
Jammu and Kashmir,Mar-17,21.04,Wheat
Jharkhand,Mar-17,24.33,Wheat
Karnataka,Mar-17,33.26,Wheat
Kerala,Mar-17,33.03,Wheat
Madhya Pradesh,Mar-17,18.06,Wheat
Maharashtra,Mar-17,27.52,Wheat
Meghalaya,Mar-17,29.55,Wheat
Puducherry,Mar-17,34,Wheat
Punjab,Mar-17,19.88,Wheat
Rajasthan,Mar-17,19.64,Wheat
Tamil Nadu,Mar-17,33.02,Wheat
Telangana,Mar-17,26.85,Wheat
Uttar Pradesh,Mar-17,19.51,Wheat
Uttarakhand,Mar-17,22,Wheat
West Bengal,Mar-17,17.59,Wheat
Andaman and Nicobar,Apr-17,32.14,Wheat
Andhra Pradesh,Apr-17,28.27,Wheat
Arunachal pradesh,Apr-17,17.33,Wheat
Assam,Apr-17,26,Wheat
Bihar,Apr-17,19.71,Wheat
Chandigarh,Apr-17,22,Wheat
Chhattisgarh,Apr-17,25.29,Wheat
Delhi,Apr-17,21,Wheat
Goa,Apr-17,30.58,Wheat
Gujarat,Apr-17,22.52,Wheat
Haryana,Apr-17,22.13,Wheat
Jammu and Kashmir,Apr-17,21.09,Wheat
Jharkhand,Apr-17,24,Wheat
Karnataka,Apr-17,32.97,Wheat
Kerala,Apr-17,33.02,Wheat
Madhya Pradesh,Apr-17,18.14,Wheat
Maharashtra,Apr-17,26.97,Wheat
Meghalaya,Apr-17,28.28,Wheat
Puducherry,Apr-17,34,Wheat
Punjab,Apr-17,19.85,Wheat
Rajasthan,Apr-17,18.71,Wheat
Tamil Nadu,Apr-17,32.99,Wheat
Telangana,Apr-17,26.83,Wheat
Uttar Pradesh,Apr-17,18.18,Wheat
Uttarakhand,Apr-17,22,Wheat
West Bengal,Apr-17,17.51,Wheat
Andaman and Nicobar,May-17,32,Wheat
Andhra Pradesh,May-17,28.11,Wheat
Arunachal pradesh,May-17,22,Wheat
Assam,May-17,26,Wheat
Bihar,May-17,17.89,Wheat
Chandigarh,May-17,22.14,Wheat
Chhattisgarh,May-17,25.25,Wheat
Delhi,May-17,20.72,Wheat
Goa,May-17,30,Wheat
Gujarat,May-17,22,Wheat
Haryana,May-17,20.91,Wheat
Jammu and Kashmir,May-17,20.54,Wheat
Jharkhand,May-17,24,Wheat
Karnataka,May-17,32.94,Wheat
Kerala,May-17,33.94,Wheat
Madhya Pradesh,May-17,18.19,Wheat
Maharashtra,May-17,26.83,Wheat
Meghalaya,May-17,28.74,Wheat
Puducherry,May-17,34,Wheat
Punjab,May-17,19.43,Wheat
Rajasthan,May-17,18.39,Wheat
Sikkim,May-17,25,Wheat
Tamil Nadu,May-17,32.37,Wheat
Telangana,May-17,26.9,Wheat
Uttar Pradesh,May-17,18.16,Wheat
Uttarakhand,May-17,22,Wheat
West Bengal,May-17,17.25,Wheat
Andhra Pradesh,Jun-17,28,Wheat
Assam,Jun-17,26,Wheat
Bihar,Jun-17,17.81,Wheat
Chandigarh,Jun-17,23,Wheat
Chhattisgarh,Jun-17,25.24,Wheat
Delhi,Jun-17,20,Wheat
Goa,Jun-17,30,Wheat
Gujarat,Jun-17,21.82,Wheat
Haryana,Jun-17,20.52,Wheat
Jammu and Kashmir,Jun-17,20,Wheat
Jharkhand,Jun-17,24,Wheat
Karnataka,Jun-17,32.46,Wheat
Kerala,Jun-17,34.24,Wheat
Madhya Pradesh,Jun-17,18.44,Wheat
Maharashtra,Jun-17,26.23,Wheat
Meghalaya,Jun-17,28,Wheat
Nagaland,Jun-17,45,Wheat
Puducherry,Jun-17,34.1,Wheat
Punjab,Jun-17,19.33,Wheat
Rajasthan,Jun-17,18.28,Wheat
Sikkim,Jun-17,20,Wheat
Tamil Nadu,Jun-17,32.11,Wheat
Telangana,Jun-17,27.09,Wheat
Uttar Pradesh,Jun-17,18.01,Wheat
Uttarakhand,Jun-17,21.8,Wheat
West Bengal,Jun-17,17.11,Wheat
Andaman and Nicobar,Jul-17,32,Wheat
Andhra Pradesh,Jul-17,27.52,Wheat
Assam,Jul-17,26,Wheat
Bihar,Jul-17,18.2,Wheat
Chandigarh,Jul-17,23,Wheat
Chhattisgarh,Jul-17,24.45,Wheat
Delhi,Jul-17,20,Wheat
Goa,Jul-17,30,Wheat
Gujarat,Jul-17,21.75,Wheat
Haryana,Jul-17,20.23,Wheat
Jammu and Kashmir,Jul-17,20,Wheat
Jharkhand,Jul-17,24,Wheat
Karnataka,Jul-17,32.27,Wheat
Kerala,Jul-17,34.57,Wheat
Madhya Pradesh,Jul-17,18.48,Wheat
Maharashtra,Jul-17,24.77,Wheat
Meghalaya,Jul-17,28,Wheat
Nagaland,Jul-17,45,Wheat
Puducherry,Jul-17,34.84,Wheat
Punjab,Jul-17,19,Wheat
Rajasthan,Jul-17,19.02,Wheat
Sikkim,Jul-17,19,Wheat
Tamil Nadu,Jul-17,31.57,Wheat
Telangana,Jul-17,27.03,Wheat
Uttar Pradesh,Jul-17,17.95,Wheat
Uttarakhand,Jul-17,21.5,Wheat
West Bengal,Jul-17,17.76,Wheat
Andaman and Nicobar,Aug-17,35,Wheat
Andhra Pradesh,Aug-17,27.54,Wheat
Assam,Aug-17,26,Wheat
Bihar,Aug-17,18.36,Wheat
Chandigarh,Aug-17,23,Wheat
Chhattisgarh,Aug-17,24.4,Wheat
Delhi,Aug-17,20,Wheat
Goa,Aug-17,30,Wheat
Gujarat,Aug-17,21.61,Wheat
Haryana,Aug-17,20.46,Wheat
Jammu and Kashmir,Aug-17,20,Wheat
Jharkhand,Aug-17,24,Wheat
Karnataka,Aug-17,32.16,Wheat
Kerala,Aug-17,34.23,Wheat
Madhya Pradesh,Aug-17,18.78,Wheat
Maharashtra,Aug-17,25.19,Wheat
Meghalaya,Aug-17,28,Wheat
Nagaland,Aug-17,40,Wheat
Puducherry,Aug-17,34,Wheat
Punjab,Aug-17,19,Wheat
Rajasthan,Aug-17,18.52,Wheat
Sikkim,Aug-17,19.53,Wheat
Tamil Nadu,Aug-17,31,Wheat
Telangana,Aug-17,26.91,Wheat
Uttar Pradesh,Aug-17,17.78,Wheat
Uttarakhand,Aug-17,21.5,Wheat
West Bengal,Aug-17,18.05,Wheat
Andaman and Nicobar,Sep-17,32,Wheat
Andhra Pradesh,Sep-17,27.77,Wheat
Arunachal pradesh,Sep-17,25,Wheat
Assam,Sep-17,26,Wheat
Bihar,Sep-17,18.3,Wheat
Chandigarh,Sep-17,23,Wheat
Chhattisgarh,Sep-17,24.53,Wheat
Delhi,Sep-17,20,Wheat
Goa,Sep-17,30,Wheat
Gujarat,Sep-17,21.63,Wheat
Haryana,Sep-17,20.5,Wheat
Jammu and Kashmir,Sep-17,20.27,Wheat
Jharkhand,Sep-17,24,Wheat
Karnataka,Sep-17,31.78,Wheat
Kerala,Sep-17,35.75,Wheat
Madhya Pradesh,Sep-17,18.72,Wheat
Maharashtra,Sep-17,25.51,Wheat
Meghalaya,Sep-17,28.21,Wheat
Nagaland,Sep-17,40,Wheat
Puducherry,Sep-17,34,Wheat
Punjab,Sep-17,19,Wheat
Rajasthan,Sep-17,18.19,Wheat
Sikkim,Sep-17,21,Wheat
Tamil Nadu,Sep-17,30.56,Wheat
Telangana,Sep-17,26.85,Wheat
Uttar Pradesh,Sep-17,17.9,Wheat
Uttarakhand,Sep-17,21.5,Wheat
West Bengal,Sep-17,18.03,Wheat
Andaman and Nicobar,Oct-17,32,Wheat
Andhra Pradesh,Oct-17,28.15,Wheat
Arunachal pradesh,Oct-17,25,Wheat
Assam,Oct-17,26,Wheat
Bihar,Oct-17,18.21,Wheat
Chandigarh,Oct-17,23,Wheat
Chhattisgarh,Oct-17,25.26,Wheat
Delhi,Oct-17,20.14,Wheat
Goa,Oct-17,30,Wheat
Gujarat,Oct-17,21.49,Wheat
Haryana,Oct-17,20.68,Wheat
Jammu and Kashmir,Oct-17,20.09,Wheat
Jharkhand,Oct-17,24,Wheat
Karnataka,Oct-17,32.03,Wheat
Kerala,Oct-17,35.17,Wheat
Madhya Pradesh,Oct-17,18.44,Wheat
Maharashtra,Oct-17,25.48,Wheat
Meghalaya,Oct-17,29,Wheat
Nagaland,Oct-17,40,Wheat
Puducherry,Oct-17,34,Wheat
Punjab,Oct-17,19.15,Wheat
Rajasthan,Oct-17,18.45,Wheat
Sikkim,Oct-17,21,Wheat
Tamil Nadu,Oct-17,30.71,Wheat
Telangana,Oct-17,26.85,Wheat
Uttar Pradesh,Oct-17,18.28,Wheat
Uttarakhand,Oct-17,21.5,Wheat
West Bengal,Oct-17,18.02,Wheat
Andaman and Nicobar,Nov-17,33.14,Wheat
Andhra Pradesh,Nov-17,27.62,Wheat
Arunachal pradesh,Nov-17,25,Wheat
Assam,Nov-17,26,Wheat
Bihar,Nov-17,18.11,Wheat
Chandigarh,Nov-17,23,Wheat
Chhattisgarh,Nov-17,25.89,Wheat
Delhi,Nov-17,21,Wheat
Goa,Nov-17,30,Wheat
Gujarat,Nov-17,21.26,Wheat
Haryana,Nov-17,20.87,Wheat
Jammu and Kashmir,Nov-17,20.38,Wheat
Jharkhand,Nov-17,24,Wheat
Karnataka,Nov-17,32.25,Wheat
Kerala,Nov-17,35.51,Wheat
Madhya Pradesh,Nov-17,18.43,Wheat
Maharashtra,Nov-17,25.71,Wheat
Meghalaya,Nov-17,29,Wheat
Nagaland,Nov-17,40,Wheat
Puducherry,Nov-17,34,Wheat
Punjab,Nov-17,19,Wheat
Rajasthan,Nov-17,18.98,Wheat
Sikkim,Nov-17,21,Wheat
Tamil Nadu,Nov-17,31.04,Wheat
Telangana,Nov-17,26.85,Wheat
Uttar Pradesh,Nov-17,18.28,Wheat
Uttarakhand,Nov-17,21.5,Wheat
West Bengal,Nov-17,18.29,Wheat
Andaman and Nicobar,Dec-17,36,Wheat
Andhra Pradesh,Dec-17,27.75,Wheat
Assam,Dec-17,26,Wheat
Bihar,Dec-17,18.29,Wheat
Chandigarh,Dec-17,23,Wheat
Chhattisgarh,Dec-17,26.3,Wheat
Delhi,Dec-17,19.77,Wheat
Goa,Dec-17,30,Wheat
Gujarat,Dec-17,20.94,Wheat
Haryana,Dec-17,21.01,Wheat
Jammu and Kashmir,Dec-17,21.07,Wheat
Jharkhand,Dec-17,24,Wheat
Karnataka,Dec-17,31.72,Wheat
Kerala,Dec-17,35.15,Wheat
Madhya Pradesh,Dec-17,18.61,Wheat
Maharashtra,Dec-17,26.16,Wheat
Meghalaya,Dec-17,29,Wheat
Nagaland,Dec-17,40,Wheat
Puducherry,Dec-17,34,Wheat
