State,Month,Price,Commodity
Karnataka,Apr-15,31.67,Rice
Kerala,Apr-15,32.59,Rice
Madhya Pradesh,Apr-15,27.32,Rice
Maharashtra,Apr-15,28,Rice
Meghalaya,Apr-15,21.44,Rice
Mizoram,Apr-15,38,Rice
Nagaland,Apr-15,22,Rice
Odisha,Apr-15,24.75,Rice
Puducherry,Apr-15,28,Rice
Punjab,Apr-15,27.02,Rice
Rajasthan,Apr-15,28.66,Rice
Tamil Nadu,Apr-15,29.8,Rice
Telangana,Apr-15,27,Rice
Tripura,Apr-15,27,Rice
Uttar Pradesh,Apr-15,23.22,Rice
Uttarakhand,Apr-15,20,Rice
West Bengal,Apr-15,24.28,Rice
Andaman and Nicobar,May-15,36,Rice
Andhra Pradesh,May-15,26.65,Rice
Assam,May-15,24,Rice
Bihar,May-15,24.6,Rice
Chandigarh,May-15,30,Rice
Chhattisgarh,May-15,24,Rice
Delhi,May-15,31,Rice
Goa,May-15,35,Rice
Gujarat,May-15,25.85,Rice
Haryana,May-15,24.34,Rice
Himachal Pradesh,May-15,30.3,Rice
Jammu and Kashmir,May-15,29.52,Rice
Jharkhand,May-15,28,Rice
Karnataka,May-15,32.6,Rice
Kerala,May-15,32.63,Rice
Madhya Pradesh,May-15,26.93,Rice
Maharashtra,May-15,28.66,Rice
Meghalaya,May-15,21.58,Rice
Mizoram,May-15,38,Rice
Nagaland,May-15,21.11,Rice
Odisha,May-15,24.75,Rice
Puducherry,May-15,28,Rice
Punjab,May-15,27.04,Rice
Rajasthan,May-15,28.81,Rice
Tamil Nadu,May-15,29.8,Rice
Telangana,May-15,27.65,Rice
Tripura,May-15,25.13,Rice
Uttar Pradesh,May-15,22.49,Rice
Uttarakhand,May-15,20,Rice
West Bengal,May-15,25.53,Rice
Andaman and Nicobar,Jun-15,36,Rice
Andhra Pradesh,Jun-15,27,Rice
Assam,Jun-15,24,Rice
Bihar,Jun-15,25.69,Rice
Chandigarh,Jun-15,30,Rice
Chhattisgarh,Jun-15,24,Rice
Delhi,Jun-15,31.09,Rice
Goa,Jun-15,35,Rice
Gujarat,Jun-15,26.14,Rice
Haryana,Jun-15,24.49,Rice
Himachal Pradesh,Jun-15,27.79,Rice
Jammu and Kashmir,Jun-15,28.78,Rice
Jharkhand,Jun-15,28.92,Rice
Karnataka,Jun-15,32.1,Rice
Kerala,Jun-15,32.58,Rice
Madhya Pradesh,Jun-15,28.59,Rice
Maharashtra,Jun-15,29.11,Rice
Meghalaya,Jun-15,21,Rice
Mizoram,Jun-15,39.17,Rice
Nagaland,Jun-15,21.94,Rice
Odisha,Jun-15,24.54,Rice
Puducherry,Jun-15,28,Rice
Punjab,Jun-15,27.55,Rice
Rajasthan,Jun-15,29.21,Rice
Tamil Nadu,Jun-15,29.8,Rice
Telangana,Jun-15,26.76,Rice
Tripura,Jun-15,26.55,Rice
Uttar Pradesh,Jun-15,22.21,Rice
Uttarakhand,Jun-15,20,Rice
West Bengal,Jun-15,25,Rice
Andaman and Nicobar,Jul-15,36,Rice
Andhra Pradesh,Jul-15,27,Rice
Assam,Jul-15,24,Rice
Bihar,Jul-15,24.37,Rice
Chandigarh,Jul-15,30,Rice
Chhattisgarh,Jul-15,23.24,Rice
Delhi,Jul-15,32,Rice
Goa,Jul-15,35,Rice
Gujarat,Jul-15,25.77,Rice
Haryana,Jul-15,24.68,Rice
Himachal Pradesh,Jul-15,27.29,Rice
Jammu and Kashmir,Jul-15,29.2,Rice
Jharkhand,Jul-15,29.73,Rice
Karnataka,Jul-15,32.71,Rice
Kerala,Jul-15,31.81,Rice
Madhya Pradesh,Jul-15,28.79,Rice
Maharashtra,Jul-15,28.89,Rice
Meghalaya,Jul-15,21,Rice
Mizoram,Jul-15,40,Rice
Nagaland,Jul-15,21.58,Rice
Odisha,Jul-15,24.25,Rice
Puducherry,Jul-15,28,Rice
Punjab,Jul-15,27.73,Rice
Rajasthan,Jul-15,27.78,Rice
Tamil Nadu,Jul-15,29.73,Rice
Telangana,Jul-15,26.67,Rice
Tripura,Jul-15,26.8,Rice
Uttar Pradesh,Jul-15,22.28,Rice
Uttarakhand,Jul-15,20,Rice
West Bengal,Jul-15,24.03,Rice
Andaman and Nicobar,Aug-15,36,Rice
Andhra Pradesh,Aug-15,27,Rice
Assam,Aug-15,24,Rice
Bihar,Aug-15,24.37,Rice
Chandigarh,Aug-15,30,Rice
Chhattisgarh,Aug-15,23,Rice
Delhi,Aug-15,30.29,Rice
Goa,Aug-15,35,Rice
Gujarat,Aug-15,26.47,Rice
Haryana,Aug-15,25.1,Rice
Himachal Pradesh,Aug-15,28,Rice
Jammu and Kashmir,Aug-15,29.08,Rice
Jharkhand,Aug-15,29.86,Rice
Karnataka,Aug-15,32.39,Rice
Kerala,Aug-15,31.92,Rice
Madhya Pradesh,Aug-15,28.13,Rice
Maharashtra,Aug-15,28.5,Rice
Meghalaya,Aug-15,21,Rice
Mizoram,Aug-15,40,Rice
Nagaland,Aug-15,20,Rice
Odisha,Aug-15,24.26,Rice
Puducherry,Aug-15,28,Rice
Punjab,Aug-15,27.67,Rice
Rajasthan,Aug-15,27.53,Rice
Tamil Nadu,Aug-15,29.17,Rice
Telangana,Aug-15,26.67,Rice
Tripura,Aug-15,27,Rice
Uttar Pradesh,Aug-15,22.31,Rice
Uttarakhand,Aug-15,20,Rice
West Bengal,Aug-15,24.29,Rice
Andaman and Nicobar,Sep-15,36,Rice
Andhra Pradesh,Sep-15,27,Rice
Assam,Sep-15,24.13,Rice
Bihar,Sep-15,24.31,Rice
Chandigarh,Sep-15,30,Rice
Chhattisgarh,Sep-15,23,Rice
Delhi,Sep-15,29,Rice
Goa,Sep-15,37.37,Rice
Gujarat,Sep-15,26.59,Rice
Haryana,Sep-15,25.96,Rice
Himachal Pradesh,Sep-15,28.17,Rice
Jammu and Kashmir,Sep-15,29.32,Rice
Jharkhand,Sep-15,28.5,Rice
Karnataka,Sep-15,33.45,Rice
Kerala,Sep-15,32.04,Rice
Madhya Pradesh,Sep-15,26.48,Rice
Maharashtra,Sep-15,28.5,Rice
Meghalaya,Sep-15,21,Rice
Mizoram,Sep-15,40,Rice
Nagaland,Sep-15,20,Rice
Odisha,Sep-15,24.34,Rice
Puducherry,Sep-15,28,Rice
Punjab,Sep-15,27.57,Rice
Rajasthan,Sep-15,27.5,Rice
Tamil Nadu,Sep-15,28.96,Rice
Telangana,Sep-15,26.67,Rice
Tripura,Sep-15,27.74,Rice
Uttar Pradesh,Sep-15,22.32,Rice
Uttarakhand,Sep-15,21.08,Rice
West Bengal,Sep-15,24.38,Rice
Andaman and Nicobar,Oct-15,36,Rice
Andhra Pradesh,Oct-15,27,Rice
Assam,Oct-15,24,Rice
Bihar,Oct-15,24.56,Rice
Chandigarh,Oct-15,30,Rice
Chhattisgarh,Oct-15,21.24,Rice
Delhi,Oct-15,29,Rice
Goa,Oct-15,38,Rice
Gujarat,Oct-15,25.54,Rice
Haryana,Oct-15,26,Rice
Himachal Pradesh,Oct-15,28.22,Rice
Jammu and Kashmir,Oct-15,29.41,Rice
Jharkhand,Oct-15,27.65,Rice
Karnataka,Oct-15,34.78,Rice
Kerala,Oct-15,31.91,Rice
Madhya Pradesh,Oct-15,26.12,Rice
Maharashtra,Oct-15,28.5,Rice
Meghalaya,Oct-15,21,Rice
Mizoram,Oct-15,40,Rice
Nagaland,Oct-15,20,Rice
Odisha,Oct-15,24.51,Rice
Puducherry,Oct-15,28,Rice
Punjab,Oct-15,27.61,Rice
Rajasthan,Oct-15,27.27,Rice
Tamil Nadu,Oct-15,28.98,Rice
Telangana,Oct-15,26.67,Rice
Tripura,Oct-15,29,Rice
Uttar Pradesh,Oct-15,22.15,Rice
Uttarakhand,Oct-15,21.86,Rice
West Bengal,Oct-15,25.48,Rice
Andaman and Nicobar,Nov-15,36,Rice
Andhra Pradesh,Nov-15,27.07,Rice
Arunachal pradesh,Nov-15,32,Rice
Assam,Nov-15,24,Rice
Bihar,Nov-15,24.98,Rice
Chandigarh,Nov-15,30,Rice
Chhattisgarh,Nov-15,20.65,Rice
Delhi,Nov-15,29,Rice
Goa,Nov-15,38.68,Rice
Gujarat,Nov-15,24.31,Rice
Haryana,Nov-15,26.26,Rice
Himachal Pradesh,Nov-15,29.42,Rice
Jammu and Kashmir,Nov-15,28.3,Rice
Jharkhand,Nov-15,27.33,Rice
Karnataka,Nov-15,34.92,Rice
Kerala,Nov-15,31.99,Rice
Madhya Pradesh,Nov-15,25.91,Rice
Maharashtra,Nov-15,28.5,Rice
Meghalaya,Nov-15,21,Rice
Mizoram,Nov-15,40,Rice
Nagaland,Nov-15,21.83,Rice
Odisha,Nov-15,24.5,Rice
Puducherry,Nov-15,28,Rice
Punjab,Nov-15,27.62,Rice
Rajasthan,Nov-15,26.6,Rice
Tamil Nadu,Nov-15,29.17,Rice
Telangana,Nov-15,26.71,Rice
Tripura,Nov-15,29,Rice
Uttar Pradesh,Nov-15,22.26,Rice
Uttarakhand,Nov-15,21.84,Rice
West Bengal,Nov-15,26.06,Rice
Andaman and Nicobar,Dec-15,36,Rice
Andhra Pradesh,Dec-15,27.23,Rice
Arunachal pradesh,Dec-15,33,Rice
Assam,Dec-15,24,Rice
Bihar,Dec-15,25,Rice
Chandigarh,Dec-15,28.84,Rice
Chhattisgarh,Dec-15,21,Rice
Delhi,Dec-15,29,Rice
Goa,Dec-15,39,Rice
Gujarat,Dec-15,24.74,Rice
Haryana,Dec-15,26.49,Rice
Himachal Pradesh,Dec-15,29.96,Rice
Jammu and Kashmir,Dec-15,28.33,Rice
Jharkhand,Dec-15,29,Rice
Karnataka,Dec-15,35.25,Rice
Kerala,Dec-15,32,Rice
Madhya Pradesh,Dec-15,25.72,Rice
Maharashtra,Dec-15,28.5,Rice
Meghalaya,Dec-15,21,Rice
Mizoram,Dec-15,40,Rice
Nagaland,Dec-15,22,Rice
Odisha,Dec-15,24.47,Rice
Puducherry,Dec-15,28,Rice
Punjab,Dec-15,27.2,Rice
Rajasthan,Dec-15,26.24,Rice
Tamil Nadu,Dec-15,29.53,Rice
Telangana,Dec-15,27.35,Rice
Tripura,Dec-15,29,Rice
Uttar Pradesh,Dec-15,22.1,Rice
Uttarakhand,Dec-15,22.56,Rice
West Bengal,Dec-15,28.47,Rice
Andaman and Nicobar,Jan-16,36.58,Rice
Andhra Pradesh,Jan-16,27.31,Rice
Assam,Jan-16,24,Rice
Bihar,Jan-16,23.52,Rice
Chandigarh,Jan-16,28,Rice
Chhattisgarh,Jan-16,21,Rice
Delhi,Jan-16,28.37,Rice
Goa,Jan-16,36.17,Rice
Gujarat,Jan-16,24.75,Rice
Haryana,Jan-16,26.32,Rice
Himachal Pradesh,Jan-16,29.75,Rice
Jammu and Kashmir,Jan-16,28.06,Rice
Jharkhand,Jan-16,29,Rice
Karnataka,Jan-16,34.67,Rice
Kerala,Jan-16,31.98,Rice
Madhya Pradesh,Jan-16,25.36,Rice
Maharashtra,Jan-16,29.17,Rice
Meghalaya,Jan-16,21,Rice
Mizoram,Jan-16,40,Rice
Nagaland,Jan-16,21.93,Rice
Odisha,Jan-16,24.48,Rice
Puducherry,Jan-16,28,Rice
Punjab,Jan-16,27.48,Rice
Rajasthan,Jan-16,26.31,Rice
Tamil Nadu,Jan-16,29.41,Rice
Telangana,Jan-16,27.37,Rice
Tripura,Jan-16,28.37,Rice
Uttar Pradesh,Jan-16,22,Rice
Uttarakhand,Jan-16,22.36,Rice
West Bengal,Jan-16,27.81,Rice
Andaman and Nicobar,Feb-16,37,Rice
Andhra Pradesh,Feb-16,27.29,Rice
Assam,Feb-16,24,Rice
Bihar,Feb-16,23.11,Rice
Chandigarh,Feb-16,28,Rice
Chhattisgarh,Feb-16,21,Rice
Delhi,Feb-16,28,Rice
Goa,Feb-16,36,Rice
Gujarat,Feb-16,24.88,Rice
Haryana,Feb-16,26.51,Rice
Himachal Pradesh,Feb-16,28.53,Rice
Jammu and Kashmir,Feb-16,28.33,Rice
Jharkhand,Feb-16,29,Rice
Karnataka,Feb-16,34.52,Rice
Kerala,Feb-16,31.83,Rice
Madhya Pradesh,Feb-16,25.13,Rice
Maharashtra,Feb-16,30.66,Rice
Meghalaya,Feb-16,21,Rice
Mizoram,Feb-16,30.12,Rice
Nagaland,Feb-16,22,Rice
Odisha,Feb-16,24.04,Rice
Puducherry,Feb-16,27.55,Rice
Punjab,Feb-16,27.48,Rice
Rajasthan,Feb-16,26,Rice
Tamil Nadu,Feb-16,28.66,Rice
Telangana,Feb-16,27.36,Rice
Tripura,Feb-16,27.24,Rice
Uttar Pradesh,Feb-16,22.11,Rice
Uttarakhand,Feb-16,22.04,Rice
West Bengal,Feb-16,27.06,Rice
Andaman and Nicobar,Mar-16,37,Rice
Andhra Pradesh,Mar-16,27.3,Rice
Assam,Mar-16,24,Rice
Bihar,Mar-16,23.44,Rice
Chandigarh,Mar-16,28,Rice
Chhattisgarh,Mar-16,21,Rice
Delhi,Mar-16,28,Rice
Goa,Mar-16,37.22,Rice
Gujarat,Mar-16,24.75,Rice
Haryana,Mar-16,26.47,Rice
Himachal Pradesh,Mar-16,29.28,Rice
Jammu and Kashmir,Mar-16,28.21,Rice
Jharkhand,Mar-16,29,Rice
Karnataka,Mar-16,34.68,Rice
Kerala,Mar-16,31.82,Rice
Madhya Pradesh,Mar-16,25.24,Rice
Maharashtra,Mar-16,31,Rice
Meghalaya,Mar-16,21,Rice
Mizoram,Mar-16,30,Rice
Nagaland,Mar-16,22,Rice
Odisha,Mar-16,24.01,Rice
Puducherry,Mar-16,27,Rice
Punjab,Mar-16,28.23,Rice
Rajasthan,Mar-16,26.24,Rice
Tamil Nadu,Mar-16,27.95,Rice
Telangana,Mar-16,27.36,Rice
Tripura,Mar-16,25.8,Rice
Uttar Pradesh,Mar-16,22.23,Rice
Uttarakhand,Mar-16,22.07,Rice
West Bengal,Mar-16,25.45,Rice
Andaman and Nicobar,Apr-16,37,Rice
Andhra Pradesh,Apr-16,27.38,Rice
Assam,Apr-16,24,Rice
Bihar,Apr-16,24.58,Rice
Chandigarh,Apr-16,28,Rice
Chhattisgarh,Apr-16,21.93,Rice
Delhi,Apr-16,28,Rice
Goa,Apr-16,38,Rice
Gujarat,Apr-16,24.85,Rice
Haryana,Apr-16,26.5,Rice
Himachal Pradesh,Apr-16,29.66,Rice
Jammu and Kashmir,Apr-16,28.37,Rice
Jharkhand,Apr-16,28.93,Rice
Karnataka,Apr-16,35.45,Rice
Kerala,Apr-16,30.86,Rice
Madhya Pradesh,Apr-16,25.01,Rice
Maharashtra,Apr-16,31.13,Rice
Meghalaya,Apr-16,21.5,Rice
Mizoram,Apr-16,30,Rice
Nagaland,Apr-16,22,Rice
Odisha,Apr-16,24.06,Rice
Puducherry,Apr-16,27,Rice
Punjab,Apr-16,28.47,Rice
Rajasthan,Apr-16,27,Rice
Tamil Nadu,Apr-16,27.65,Rice
Telangana,Apr-16,27.36,Rice
Tripura,Apr-16,25.07,Rice
Uttar Pradesh,Apr-16,21.93,Rice
Uttarakhand,Apr-16,22.51,Rice
West Bengal,Apr-16,25.5,Rice
Andaman and Nicobar,May-16,34.2,Rice
Andhra Pradesh,May-16,27.4,Rice
Assam,May-16,24.14,Rice
Bihar,May-16,24.68,Rice
Chandigarh,May-16,28,Rice
Chhattisgarh,May-16,22.7,Rice
Delhi,May-16,28,Rice
Goa,May-16,38.46,Rice
Gujarat,May-16,25.2,Rice
Haryana,May-16,26.5,Rice
Himachal Pradesh,May-16,28.05,Rice
Jammu and Kashmir,May-16,28.67,Rice
Jharkhand,May-16,29.2,Rice
Karnataka,May-16,36.2,Rice
Kerala,May-16,29.58,Rice
Madhya Pradesh,May-16,24.38,Rice
Maharashtra,May-16,33.16,Rice
Meghalaya,May-16,23,Rice
Mizoram,May-16,30,Rice
Nagaland,May-16,22.69,Rice
Odisha,May-16,24.13,Rice
Puducherry,May-16,27,Rice
Punjab,May-16,28.16,Rice
Rajasthan,May-16,26.9,Rice
Tamil Nadu,May-16,27.86,Rice
Telangana,May-16,27.36,Rice
Tripura,May-16,25.9,Rice
Uttar Pradesh,May-16,21.8,Rice
Uttarakhand,May-16,22.5,Rice
West Bengal,May-16,26.79,Rice
Andaman and Nicobar,Jun-16,33,Rice
Andhra Pradesh,Jun-16,27.76,Rice
Arunachal pradesh,Jun-16,28,Rice
Assam,Jun-16,25.5,Rice
Bihar,Jun-16,24.45,Rice
Chandigarh,Jun-16,28,Rice
Chhattisgarh,Jun-16,23.21,Rice
Delhi,Jun-16,28.37,Rice
Goa,Jun-16,39.73,Rice
Gujarat,Jun-16,25.38,Rice
Haryana,Jun-16,27.33,Rice
Himachal Pradesh,Jun-16,28.36,Rice
Jammu and Kashmir,Jun-16,28.91,Rice
Jharkhand,Jun-16,30,Rice
Karnataka,Jun-16,35.78,Rice
Kerala,Jun-16,30.14,Rice
Madhya Pradesh,Jun-16,24.32,Rice
Maharashtra,Jun-16,33.62,Rice
Meghalaya,Jun-16,23,Rice
Mizoram,Jun-16,30,Rice
Nagaland,Jun-16,24,Rice
Odisha,Jun-16,24.43,Rice
Puducherry,Jun-16,27,Rice
Punjab,Jun-16,27.86,Rice
Rajasthan,Jun-16,27.12,Rice
Tamil Nadu,Jun-16,28.26,Rice
Telangana,Jun-16,27.36,Rice
Tripura,Jun-16,26.86,Rice
Uttar Pradesh,Jun-16,22.27,Rice
Uttarakhand,Jun-16,22.5,Rice
West Bengal,Jun-16,27.78,Rice
Andaman and Nicobar,Jul-16,33,Rice
Andhra Pradesh,Jul-16,28.9,Rice
Arunachal pradesh,Jul-16,28,Rice
Assam,Jul-16,26,Rice
Bihar,Jul-16,24.48,Rice
Chandigarh,Jul-16,28,Rice
Chhattisgarh,Jul-16,23.49,Rice
Delhi,Jul-16,30.19,Rice
Goa,Jul-16,40,Rice
Gujarat,Jul-16,25.27,Rice
Haryana,Jul-16,27.77,Rice
Himachal Pradesh,Jul-16,29.53,Rice
Jammu and Kashmir,Jul-16,31.58,Rice
Jharkhand,Jul-16,30.5,Rice
Karnataka,Jul-16,36.52,Rice
Kerala,Jul-16,30.33,Rice
Madhya Pradesh,Jul-16,24.5,Rice
Maharashtra,Jul-16,34.23,Rice
Meghalaya,Jul-16,23,Rice
Mizoram,Jul-16,30,Rice
Nagaland,Jul-16,24,Rice
Odisha,Jul-16,24.47,Rice
Puducherry,Jul-16,27,Rice
Punjab,Jul-16,27.21,Rice
Rajasthan,Jul-16,27.24,Rice
Tamil Nadu,Jul-16,28.41,Rice
Telangana,Jul-16,27.37,Rice
Tripura,Jul-16,28,Rice
Uttar Pradesh,Jul-16,22.38,Rice
Uttarakhand,Jul-16,22.5,Rice
West Bengal,Jul-16,28.2,Rice
Andaman and Nicobar,Aug-16,33,Rice
Andhra Pradesh,Aug-16,29.51,Rice
Arunachal pradesh,Aug-16,26,Rice
Assam,Aug-16,26,Rice
Bihar,Aug-16,25.13,Rice
Chandigarh,Aug-16,29.28,Rice
Chhattisgarh,Aug-16,23.73,Rice
Delhi,Aug-16,31.55,Rice
Goa,Aug-16,40.54,Rice
Gujarat,Aug-16,24.75,Rice
Haryana,Aug-16,27.76,Rice
Himachal Pradesh,Aug-16,30.12,Rice
Jammu and Kashmir,Aug-16,33,Rice
Jharkhand,Aug-16,31.67,Rice
Karnataka,Aug-16,37.27,Rice
Kerala,Aug-16,30.74,Rice
Madhya Pradesh,Aug-16,24.5,Rice
Maharashtra,Aug-16,32.08,Rice
Meghalaya,Aug-16,23,Rice
Mizoram,Aug-16,30,Rice
Nagaland,Aug-16,24.18,Rice
Odisha,Aug-16,24.61,Rice
Puducherry,Aug-16,27,Rice
Punjab,Aug-16,27.52,Rice
Rajasthan,Aug-16,27.75,Rice
Tamil Nadu,Aug-16,28.63,Rice
Telangana,Aug-16,27.36,Rice
Tripura,Aug-16,30.7,Rice
Uttar Pradesh,Aug-16,22.64,Rice
Uttarakhand,Aug-16,22.5,Rice
West Bengal,Aug-16,27.59,Rice
Andaman and Nicobar,Sep-16,33,Rice
Andhra Pradesh,Sep-16,29.9,Rice
Arunachal pradesh,Sep-16,28,Rice
Assam,Sep-16,26,Rice
Bihar,Sep-16,24.9,Rice
Chandigarh,Sep-16,30,Rice
Chhattisgarh,Sep-16,23.3,Rice
Delhi,Sep-16,31,Rice
Goa,Sep-16,41,Rice
Gujarat,Sep-16,24.59,Rice
Haryana,Sep-16,28.06,Rice
Himachal Pradesh,Sep-16,30.31,Rice
Jammu and Kashmir,Sep-16,33,Rice
Jharkhand,Sep-16,31.81,Rice
Karnataka,Sep-16,36.51,Rice
Kerala,Sep-16,31.01,Rice
Madhya Pradesh,Sep-16,24.57,Rice
Maharashtra,Sep-16,31.48,Rice
Meghalaya,Sep-16,23,Rice
Mizoram,Sep-16,30,Rice
Nagaland,Sep-16,26.17,Rice
Odisha,Sep-16,24.44,Rice
Puducherry,Sep-16,27,Rice
Punjab,Sep-16,27.63,Rice
Rajasthan,Sep-16,29,Rice
Tamil Nadu,Sep-16,29.06,Rice
Telangana,Sep-16,27.36,Rice
Tripura,Sep-16,30.06,Rice
Uttar Pradesh,Sep-16,22.59,Rice
Uttarakhand,Sep-16,22.62,Rice
West Bengal,Sep-16,27.36,Rice
Andaman and Nicobar,Oct-16,33,Rice
Andhra Pradesh,Oct-16,29.93,Rice
Arunachal pradesh,Oct-16,32,Rice
Assam,Oct-16,26,Rice
Bihar,Oct-16,24.81,Rice
Chandigarh,Oct-16,30,Rice
Chhattisgarh,Oct-16,23.1,Rice
Delhi,Oct-16,29.83,Rice
Goa,Oct-16,41.5,Rice
Gujarat,Oct-16,24.22,Rice
Haryana,Oct-16,27.5,Rice
Himachal Pradesh,Oct-16,30.59,Rice
Jammu and Kashmir,Oct-16,33,Rice
Jharkhand,Oct-16,30,Rice
Karnataka,Oct-16,37.07,Rice
Kerala,Oct-16,32.54,Rice
Madhya Pradesh,Oct-16,24.36,Rice
Maharashtra,Oct-16,30.82,Rice
Meghalaya,Oct-16,23,Rice
Mizoram,Oct-16,30,Rice
Nagaland,Oct-16,25,Rice
Odisha,Oct-16,24.39,Rice
Puducherry,Oct-16,27,Rice
Punjab,Oct-16,27.59,Rice
Rajasthan,Oct-16,27.21,Rice
Tamil Nadu,Oct-16,30.51,Rice
Telangana,Oct-16,27.38,Rice
Tripura,Oct-16,30,Rice
Uttar Pradesh,Oct-16,22.52,Rice
Uttarakhand,Oct-16,22.75,Rice
West Bengal,Oct-16,27.87,Rice
Andaman and Nicobar,Nov-16,33,Rice
Andhra Pradesh,Nov-16,29.79,Rice
Assam,Nov-16,26,Rice
Bihar,Nov-16,24.97,Rice
Chandigarh,Nov-16,28.92,Rice
Chhattisgarh,Nov-16,22.54,Rice
Delhi,Nov-16,29,Rice
Goa,Nov-16,40.82,Rice
Gujarat,Nov-16,24,Rice
Haryana,Nov-16,28.91,Rice
Himachal Pradesh,Nov-16,30.47,Rice
Jammu and Kashmir,Nov-16,31.08,Rice
Jharkhand,Nov-16,30.43,Rice
Karnataka,Nov-16,41.31,Rice
Kerala,Nov-16,33.66,Rice
Madhya Pradesh,Nov-16,23.67,Rice
Maharashtra,Nov-16,31.76,Rice
Meghalaya,Nov-16,24.16,Rice
Mizoram,Nov-16,30,Rice
Nagaland,Nov-16,25,Rice
Odisha,Nov-16,24.28,Rice
Puducherry,Nov-16,27,Rice
Punjab,Nov-16,27.61,Rice
Rajasthan,Nov-16,27.46,Rice
Tamil Nadu,Nov-16,31.44,Rice
Telangana,Nov-16,27.34,Rice
Tripura,Nov-16,30,Rice
Uttar Pradesh,Nov-16,22.49,Rice
Uttarakhand,Nov-16,22.5,Rice
West Bengal,Nov-16,28.1,Rice
Andaman and Nicobar,Dec-16,33,Rice
Andhra Pradesh,Dec-16,29.88,Rice
Assam,Dec-16,26,Rice
Bihar,Dec-16,25.05,Rice
Chandigarh,Dec-16,28,Rice
Chhattisgarh,Dec-16,22.32,Rice
Delhi,Dec-16,29.9,Rice
Goa,Dec-16,41.75,Rice
Gujarat,Dec-16,23.78,Rice
Haryana,Dec-16,30.67,Rice
Himachal Pradesh,Dec-16,31.17,Rice
Jammu and Kashmir,Dec-16,29.39,Rice
Jharkhand,Dec-16,31.82,Rice
Karnataka,Dec-16,42.77,Rice
Kerala,Dec-16,34.74,Rice
Madhya Pradesh,Dec-16,23.27,Rice
Maharashtra,Dec-16,32.09,Rice
Meghalaya,Dec-16,25,Rice
Mizoram,Dec-16,30,Rice
Nagaland,Dec-16,24.81,Rice
Odisha,Dec-16,24.26,Rice
Puducherry,Dec-16,29.42,Rice
Punjab,Dec-16,27.61,Rice
Rajasthan,Dec-16,27.29,Rice
Tamil Nadu,Dec-16,33.05,Rice
Telangana,Dec-16,27.36,Rice
Tripura,Dec-16,30.88,Rice
Uttar Pradesh,Dec-16,22.61,Rice
Uttarakhand,Dec-16,22.73,Rice
West Bengal,Dec-16,27.88,Rice
Andaman and Nicobar,Jan-17,33,Rice
Andhra Pradesh,Jan-17,30.38,Rice
Arunachal pradesh,Jan-17,30,Rice
Assam,Jan-17,26,Rice
Bihar,Jan-17,24.54,Rice
Chandigarh,Jan-17,28,Rice
Chhattisgarh,Jan-17,22.73,Rice
Delhi,Jan-17,30.23,Rice
Goa,Jan-17,41.04,Rice
Gujarat,Jan-17,23.5,Rice
Haryana,Jan-17,30.91,Rice
Himachal Pradesh,Jan-17,30.99,Rice
Jammu and Kashmir,Jan-17,30.1,Rice
Jharkhand,Jan-17,31,Rice
Karnataka,Jan-17,43.2,Rice
Kerala,Jan-17,37.17,Rice
Madhya Pradesh,Jan-17,23.33,Rice
Maharashtra,Jan-17,32.56,Rice
Meghalaya,Jan-17,25,Rice
Mizoram,Jan-17,30,Rice
Nagaland,Jan-17,25,Rice
Odisha,Jan-17,24.06,Rice
Puducherry,Jan-17,32,Rice
Punjab,Jan-17,27.69,Rice
Rajasthan,Jan-17,27.27,Rice
Sikkim,Jan-17,24.89,Rice
Tamil Nadu,Jan-17,35.15,Rice
Telangana,Jan-17,27.36,Rice
Tripura,Jan-17,28.68,Rice
Uttar Pradesh,Jan-17,22.5,Rice
Uttarakhand,Jan-17,22.75,Rice
West Bengal,Jan-17,27.79,Rice
Andaman and Nicobar,Feb-17,33,Rice
Andhra Pradesh,Feb-17,30.98,Rice
Assam,Feb-17,26,Rice
Bihar,Feb-17,25.6,Rice
Chandigarh,Feb-17,28,Rice
Chhattisgarh,Feb-17,23.04,Rice
Delhi,Feb-17,31.79,Rice
Goa,Feb-17,40,Rice
Gujarat,Feb-17,23.5,Rice
Haryana,Feb-17,31.75,Rice
Himachal Pradesh,Feb-17,31.04,Rice
Jammu and Kashmir,Feb-17,29.44,Rice
Jharkhand,Feb-17,31.57,Rice
Karnataka,Feb-17,43.82,Rice
Kerala,Feb-17,38.67,Rice
Madhya Pradesh,Feb-17,23.42,Rice
Maharashtra,Feb-17,32.93,Rice
Meghalaya,Feb-17,25,Rice
Mizoram,Feb-17,33,Rice
Nagaland,Feb-17,25.5,Rice
Odisha,Feb-17,24.22,Rice
Puducherry,Feb-17,32,Rice
Punjab,Feb-17,28.26,Rice
Rajasthan,Feb-17,27.39,Rice
Sikkim,Feb-17,28,Rice
Tamil Nadu,Feb-17,35.98,Rice
Telangana,Feb-17,27.37,Rice
Tripura,Feb-17,28.94,Rice
Uttar Pradesh,Feb-17,22.73,Rice
Uttarakhand,Feb-17,22.75,Rice
West Bengal,Feb-17,27.66,Rice
Andaman and Nicobar,Mar-17,33,Rice
Andhra Pradesh,Mar-17,30.46,Rice
Assam,Mar-17,26,Rice
Bihar,Mar-17,25.97,Rice
Chandigarh,Mar-17,28,Rice
Chhattisgarh,Mar-17,23.05,Rice
Delhi,Mar-17,32,Rice
Goa,Mar-17,40,Rice
